PassengerId,Survived,Pclass,SibSp,Parch,Fare,Survived2,Sex,Deck,Seat,MV_Deck,Embarked,Age2,Age3,MV_Age,Age_Category,Title,Age2_1digito,Family_Size,Age_Inf,Age2_Outlier_ZS,Age3_Outlier_ZS,Age_Inf_Outlier_ZS,Fare_Outlier_ZS,Age2_Outlier_IQR,Age3_Outlier_IQR,Age_Inf_Outlier_IQR,Fare_Outlier_IQR
1119,,3,0,0,8.0,,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
1120,,3,0,0,15.0,,male,M,6,1,S,40.0,40.0,0,Middle_Aged,1,4,1,40.0,40.0,40.0,40.0,15.0,40.0,40.0,40.0,15.0
1121,,2,0,0,13.0,,male,M,6,1,S,36.0,36.0,0,Middle_Aged,1,4,1,36.0,36.0,36.0,36.0,13.0,36.0,36.0,36.0,13.0
1122,,2,0,0,65.0,,male,M,6,1,S,14.0,14.0,0,Teenager,1,1,1,14.0,14.0,14.0,14.0,65.0,14.0,14.0,14.0,65.0
1123,,1,0,0,27.0,,female,M,6,1,S,21.0,21.0,0,Adult,3,2,1,21.0,21.0,21.0,21.0,27.0,21.0,21.0,21.0,27.0
1124,,3,1,0,6.0,,male,M,6,1,S,21.0,21.0,0,Adult,1,2,2,21.0,21.0,21.0,21.0,6.0,21.0,21.0,21.0,6.0
1125,,3,0,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
1126,,1,1,0,71.0,,male,C,85,0,C,39.0,39.0,0,Middle_Aged,1,4,2,39.0,39.0,39.0,39.0,71.0,39.0,39.0,39.0,65.0
1127,,3,0,0,8.0,,male,M,6,1,S,20.0,20.0,0,Adult,1,2,1,20.0,20.0,20.0,20.0,8.0,20.0,20.0,20.0,8.0
1128,,1,1,0,75.0,,male,D,37,0,C,64.0,64.0,0,Old,1,6,2,64.0,64.0,64.0,64.0,75.0,54.0,54.0,59.0,65.0
1129,,3,0,0,7.0,,male,M,6,1,C,20.0,20.0,0,Adult,1,2,1,20.0,20.0,20.0,20.0,7.0,20.0,20.0,20.0,7.0
1130,,2,1,1,13.0,,female,M,6,1,S,18.0,18.0,0,Teenager,3,2,3,18.0,18.0,18.0,18.0,13.0,18.0,18.0,18.0,13.0
1131,,1,1,0,106.0,,female,C,86,0,C,48.0,48.0,0,Middle_Aged,4,5,2,48.0,48.0,48.0,48.0,106.0,48.0,48.0,48.0,65.0
1132,,1,0,0,28.0,,female,M,6,1,C,55.0,55.0,0,Senior_Citizen,4,6,1,55.0,55.0,55.0,55.0,28.0,54.0,54.0,55.0,28.0
1133,,2,0,2,30.0,,female,M,6,1,S,45.0,45.0,0,Middle_Aged,4,4,3,45.0,45.0,45.0,45.0,30.0,45.0,45.0,45.0,30.0
1134,,1,1,1,134.0,,male,E,34,0,C,45.0,45.0,0,Middle_Aged,1,4,3,45.0,45.0,45.0,45.0,134.0,45.0,45.0,45.0,65.0
1135,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
1136,,3,1,2,23.0,,male,M,6,1,S,28.0,28.0,1,Adult,2,3,4,3.0,28.0,28.0,3.0,23.0,28.0,28.0,3.0,23.0
1137,,1,1,0,52.0,,male,D,21,0,S,41.0,41.0,0,Middle_Aged,1,4,2,41.0,41.0,41.0,41.0,52.0,41.0,41.0,41.0,52.0
1138,,2,0,0,21.0,,female,M,6,1,S,22.0,22.0,0,Adult,4,2,1,22.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0
1139,,2,1,1,32.0,,male,M,6,1,S,42.0,42.0,0,Middle_Aged,1,4,3,42.0,42.0,42.0,42.0,32.0,42.0,42.0,42.0,32.0
1140,,2,1,0,26.0,,female,M,6,1,S,29.0,29.0,0,Adult,4,3,2,29.0,29.0,29.0,29.0,26.0,29.0,29.0,29.0,26.0
1141,,3,1,0,14.0,,female,M,6,1,C,28.0,27.0,1,Adult,4,3,2,20.0,28.0,27.0,20.0,14.0,28.0,27.0,20.0,14.0
1142,,2,1,2,28.0,,female,M,6,1,S,1.0,1.0,0,Baby,3,0,4,1.0,1.0,1.0,1.0,28.0,3.0,3.0,1.0,28.0
1143,,3,0,0,8.0,,male,M,6,1,S,20.0,20.0,0,Adult,1,2,1,20.0,20.0,20.0,20.0,8.0,20.0,20.0,20.0,8.0
1144,,1,1,0,137.0,,male,C,89,0,C,27.0,27.0,0,Adult,1,3,2,27.0,27.0,27.0,27.0,137.0,27.0,27.0,27.0,65.0
1145,,3,0,0,9.0,,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,9.0,24.0,24.0,24.0,9.0
1146,,3,0,0,10.0,,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,10.0,32.0,32.0,32.0,10.0
1147,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
1148,,3,0,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
1149,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,0,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
1150,,2,0,0,13.0,,female,M,6,1,S,19.0,19.0,0,Teenager,3,2,1,19.0,19.0,19.0,19.0,13.0,19.0,19.0,19.0,13.0
1151,,3,0,0,8.0,,male,M,6,1,S,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,8.0,21.0,21.0,21.0,8.0
1152,,3,1,0,17.0,,male,M,6,1,S,36.0,36.0,0,Middle_Aged,1,4,2,36.0,36.0,36.0,36.0,17.0,36.0,36.0,36.0,17.0
1153,,3,0,0,8.0,,male,M,6,1,S,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,8.0,21.0,21.0,21.0,8.0
1154,,2,0,2,23.0,,female,M,6,1,S,29.0,29.0,0,Adult,4,3,3,29.0,29.0,29.0,29.0,23.0,29.0,29.0,29.0,23.0
1155,,3,1,1,12.0,,female,M,6,1,S,1.0,1.0,0,Baby,3,0,3,1.0,1.0,1.0,1.0,12.0,3.0,3.0,1.0,12.0
1156,,2,0,0,13.0,,male,M,6,1,C,30.0,30.0,0,Adult,1,3,1,30.0,30.0,30.0,30.0,13.0,30.0,30.0,30.0,13.0
1157,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
1158,,1,0,0,0.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,41.0,28.0,28.0,41.0,0.0,28.0,28.0,41.0,0.0
1159,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
1160,,3,0,0,8.0,,female,M,6,1,S,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
1161,,3,0,0,9.0,,male,M,6,1,S,17.0,17.0,0,Teenager,1,2,1,17.0,17.0,17.0,17.0,9.0,17.0,17.0,17.0,9.0
1162,,1,0,0,75.0,,male,C,6,0,C,46.0,46.0,0,Middle_Aged,1,5,1,46.0,46.0,46.0,46.0,75.0,46.0,46.0,46.0,65.0
1163,,3,0,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
1164,,1,1,0,137.0,,female,C,89,0,C,26.0,26.0,0,Adult,4,3,2,26.0,26.0,26.0,26.0,137.0,26.0,26.0,26.0,65.0
1165,,3,1,0,16.0,,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,2,24.0,28.0,27.0,24.0,16.0,28.0,27.0,24.0,16.0
1166,,3,0,0,7.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,26.0,28.0,28.0,26.0,7.0,28.0,28.0,26.0,7.0
1167,,2,1,0,26.0,,female,M,6,1,S,20.0,20.0,0,Adult,3,2,2,20.0,20.0,20.0,20.0,26.0,20.0,20.0,20.0,26.0
1168,,2,0,0,10.0,,male,M,6,1,S,28.0,28.0,0,Adult,1,3,1,28.0,28.0,28.0,28.0,10.0,28.0,28.0,28.0,10.0
1169,,2,1,0,26.0,,male,M,6,1,S,40.0,40.0,0,Middle_Aged,1,4,2,40.0,40.0,40.0,40.0,26.0,40.0,40.0,40.0,26.0
1170,,2,1,0,21.0,,male,M,6,1,S,30.0,30.0,0,Adult,1,3,2,30.0,30.0,30.0,30.0,21.0,30.0,30.0,30.0,21.0
1171,,2,0,0,10.0,,male,M,6,1,S,22.0,22.0,0,Adult,1,2,1,22.0,22.0,22.0,22.0,10.0,22.0,22.0,22.0,10.0
1172,,3,0,0,9.0,,female,M,6,1,S,23.0,23.0,0,Adult,3,2,1,23.0,23.0,23.0,23.0,9.0,23.0,23.0,23.0,9.0
1173,,3,1,1,14.0,,male,M,6,1,S,1.0,1.0,0,Baby,2,0,3,1.0,1.0,1.0,1.0,14.0,3.0,3.0,1.0,14.0
1174,,3,0,0,8.0,,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
1175,,3,1,1,15.0,,female,M,6,1,C,9.0,9.0,0,Child,3,1,3,9.0,9.0,9.0,9.0,15.0,9.0,9.0,9.0,15.0
1176,,3,1,1,20.0,,female,M,6,1,S,2.0,2.0,0,Toddler,3,0,3,2.0,2.0,2.0,2.0,20.0,3.0,3.0,2.0,20.0
1177,,3,0,0,7.0,,male,M,6,1,S,36.0,36.0,0,Middle_Aged,1,4,1,36.0,36.0,36.0,36.0,7.0,36.0,36.0,36.0,7.0
1178,,3,0,0,7.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,7.0,28.0,28.0,28.0,7.0
1179,,1,1,0,82.0,,male,B,45,0,S,24.0,24.0,0,Adult,1,2,2,24.0,24.0,24.0,24.0,82.0,24.0,24.0,24.0,65.0
1180,,3,0,0,7.0,,male,F,6,0,C,28.0,28.0,1,Adult,1,3,1,24.0,28.0,28.0,24.0,7.0,28.0,28.0,24.0,7.0
1181,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
1182,,1,0,0,40.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,41.0,28.0,28.0,41.0,40.0,28.0,28.0,41.0,40.0
1183,,3,0,0,7.0,,female,M,6,1,Q,30.0,30.0,0,Adult,3,3,1,30.0,30.0,30.0,30.0,7.0,30.0,30.0,30.0,7.0
1184,,3,0,0,7.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,26.0,28.0,28.0,26.0,7.0,28.0,28.0,26.0,7.0
1185,,1,1,1,82.0,,male,A,34,0,S,53.0,53.0,0,Senior_Citizen,6,5,3,53.0,53.0,53.0,53.0,82.0,53.0,53.0,53.0,65.0
1186,,3,0,0,10.0,,male,M,6,1,S,36.0,36.0,0,Middle_Aged,1,4,1,36.0,36.0,36.0,36.0,10.0,36.0,36.0,36.0,10.0
1187,,3,0,0,8.0,,male,M,6,1,S,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,8.0,26.0,26.0,26.0,8.0
1188,,2,1,2,42.0,,female,M,6,1,C,1.0,1.0,0,Baby,3,0,4,1.0,1.0,1.0,1.0,42.0,3.0,3.0,1.0,42.0
1189,,3,2,0,22.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,3,15.0,28.0,28.0,15.0,22.0,28.0,28.0,15.0,22.0
1190,,1,0,0,46.0,,male,M,6,1,S,30.0,30.0,0,Adult,1,3,1,30.0,30.0,30.0,30.0,46.0,30.0,30.0,30.0,46.0
1191,,3,0,0,8.0,,male,M,6,1,S,29.0,29.0,0,Adult,1,3,1,29.0,29.0,29.0,29.0,8.0,29.0,29.0,29.0,8.0
1192,,3,0,0,8.0,,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,8.0,32.0,32.0,32.0,8.0
1193,,2,0,0,15.0,,male,D,6,0,C,28.0,28.0,1,Adult,1,3,1,27.0,28.0,28.0,27.0,15.0,28.0,28.0,27.0,15.0
1194,,2,0,1,21.0,,male,M,6,1,S,43.0,43.0,0,Middle_Aged,1,4,2,43.0,43.0,43.0,43.0,21.0,43.0,43.0,43.0,21.0
1195,,3,0,0,9.0,,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,9.0,24.0,24.0,24.0,9.0
1196,,3,0,0,8.0,,female,M,6,1,Q,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
1197,,1,1,1,27.0,,female,B,26,0,S,64.0,64.0,0,Old,4,6,3,64.0,64.0,64.0,64.0,27.0,54.0,54.0,59.0,27.0
1198,,1,1,2,152.0,,male,C,22,0,S,30.0,30.0,0,Adult,1,3,4,30.0,30.0,30.0,30.0,152.0,30.0,30.0,30.0,65.0
1199,,3,0,1,9.0,,male,M,6,1,S,1.0,1.0,0,Baby,2,0,2,1.0,1.0,1.0,1.0,9.0,3.0,3.0,1.0,9.0
1200,,1,1,1,94.0,,male,B,69,0,S,55.0,55.0,0,Senior_Citizen,1,6,3,55.0,55.0,55.0,55.0,94.0,54.0,54.0,55.0,65.0
1201,,3,1,0,14.0,,female,M,6,1,S,45.0,45.0,0,Middle_Aged,4,4,2,45.0,45.0,45.0,45.0,14.0,45.0,45.0,45.0,14.0
1202,,3,0,0,9.0,,male,M,6,1,S,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,9.0,18.0,18.0,18.0,9.0
1203,,3,0,0,7.0,,male,M,6,1,C,22.0,22.0,0,Adult,1,2,1,22.0,22.0,22.0,22.0,7.0,22.0,22.0,22.0,7.0
1204,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
1205,,3,0,0,8.0,,female,M,6,1,Q,37.0,37.0,0,Middle_Aged,3,4,1,37.0,37.0,37.0,37.0,8.0,37.0,37.0,37.0,8.0
1206,,1,0,0,136.0,,female,C,32,0,C,55.0,55.0,0,Senior_Citizen,4,6,1,55.0,55.0,55.0,55.0,136.0,54.0,54.0,55.0,65.0
1207,,3,0,0,8.0,,female,M,6,1,Q,17.0,17.0,0,Teenager,3,2,1,17.0,17.0,17.0,17.0,8.0,17.0,17.0,17.0,8.0
1208,,1,1,0,147.0,,male,B,78,0,C,57.0,57.0,0,Senior_Citizen,1,6,2,57.0,57.0,57.0,57.0,147.0,54.0,54.0,57.0,65.0
1209,,2,0,0,10.0,,male,M,6,1,S,19.0,19.0,0,Teenager,1,2,1,19.0,19.0,19.0,19.0,10.0,19.0,19.0,19.0,10.0
1210,,3,0,0,8.0,,male,M,6,1,S,27.0,27.0,0,Adult,1,3,1,27.0,27.0,27.0,27.0,8.0,27.0,27.0,27.0,8.0
1211,,2,2,0,32.0,,male,M,6,1,S,22.0,22.0,0,Adult,1,2,3,22.0,22.0,22.0,22.0,32.0,22.0,22.0,22.0,32.0
1212,,3,0,0,8.0,,male,M,6,1,S,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,8.0,26.0,26.0,26.0,8.0
1213,,3,0,0,7.0,,male,F,6,0,C,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,7.0,25.0,25.0,25.0,7.0
1214,,2,0,0,13.0,,male,F,2,0,S,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,13.0,26.0,26.0,26.0,13.0
1215,,1,0,0,27.0,,male,M,6,1,S,33.0,33.0,0,Middle_Aged,1,3,1,33.0,33.0,33.0,33.0,27.0,33.0,33.0,33.0,27.0
1216,,1,0,0,211.0,,female,M,6,1,S,39.0,39.0,0,Middle_Aged,3,4,1,39.0,39.0,39.0,39.0,165.0,39.0,39.0,39.0,65.0
1217,,3,0,0,7.0,,male,M,6,1,S,23.0,23.0,0,Adult,1,2,1,23.0,23.0,23.0,23.0,7.0,23.0,23.0,23.0,7.0
1218,,2,2,1,39.0,,female,F,4,0,S,12.0,12.0,0,Child,3,1,4,12.0,12.0,12.0,12.0,39.0,12.0,12.0,12.0,39.0
1219,,1,0,0,79.0,,male,M,6,1,C,46.0,46.0,0,Middle_Aged,1,5,1,46.0,46.0,46.0,46.0,79.0,46.0,46.0,46.0,65.0
1220,,2,1,0,26.0,,male,M,6,1,S,29.0,29.0,0,Adult,1,3,2,29.0,29.0,29.0,29.0,26.0,29.0,29.0,29.0,26.0
1221,,2,0,0,13.0,,male,M,6,1,S,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,13.0,21.0,21.0,21.0,13.0
1222,,2,0,2,37.0,,female,M,6,1,S,48.0,48.0,0,Middle_Aged,4,5,3,48.0,48.0,48.0,48.0,37.0,48.0,48.0,48.0,37.0
1223,,1,0,0,30.0,,male,A,18,0,C,39.0,39.0,0,Middle_Aged,1,4,1,39.0,39.0,39.0,39.0,30.0,39.0,39.0,39.0,30.0
1224,,3,0,0,7.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,26.0,28.0,28.0,26.0,7.0,28.0,28.0,26.0,7.0
1225,,3,1,1,16.0,,female,M,6,1,C,19.0,19.0,0,Teenager,4,2,3,19.0,19.0,19.0,19.0,16.0,19.0,19.0,19.0,16.0
1226,,3,0,0,8.0,,male,M,6,1,S,27.0,27.0,0,Adult,1,3,1,27.0,27.0,27.0,27.0,8.0,27.0,27.0,27.0,8.0
1227,,1,0,0,26.0,,male,C,106,0,S,30.0,30.0,0,Adult,1,3,1,30.0,30.0,30.0,30.0,26.0,30.0,30.0,30.0,26.0
1228,,2,0,0,13.0,,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,13.0,32.0,32.0,32.0,13.0
1229,,3,0,2,7.0,,male,M,6,1,C,39.0,39.0,0,Middle_Aged,1,4,3,39.0,39.0,39.0,39.0,7.0,39.0,39.0,39.0,7.0
1230,,2,0,0,32.0,,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,32.0,25.0,25.0,25.0,32.0
1231,,3,0,0,7.0,,male,M,6,1,C,28.0,28.0,1,Adult,2,3,1,11.0,28.0,28.0,11.0,7.0,28.0,28.0,11.0,7.0
1232,,2,0,0,10.0,,male,M,6,1,S,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,10.0,18.0,18.0,18.0,10.0
1233,,3,0,0,8.0,,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,8.0,32.0,32.0,32.0,8.0
1234,,3,1,9,70.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,11,71.0,28.0,28.0,70.0,70.0,28.0,28.0,59.0,65.0
1235,,1,0,1,512.0,,female,B,51,0,C,58.0,58.0,0,Senior_Citizen,4,6,2,58.0,58.0,58.0,58.0,165.0,54.0,54.0,58.0,65.0
1236,,3,1,1,14.0,,male,M,6,1,S,28.0,28.0,1,Adult,2,3,3,6.0,28.0,28.0,6.0,14.0,28.0,28.0,6.0,14.0
1237,,3,0,0,8.0,,female,M,6,1,S,16.0,16.0,0,Teenager,3,2,1,16.0,16.0,16.0,16.0,8.0,16.0,16.0,16.0,8.0
1238,,2,0,0,13.0,,male,M,6,1,S,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,13.0,26.0,26.0,26.0,13.0
1239,,3,0,0,7.0,,female,M,6,1,C,38.0,38.0,0,Middle_Aged,4,4,1,38.0,38.0,38.0,38.0,7.0,38.0,38.0,38.0,7.0
1240,,2,0,0,14.0,,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,14.0,24.0,24.0,24.0,14.0
1241,,2,0,0,21.0,,female,M,6,1,S,31.0,31.0,0,Middle_Aged,3,3,1,31.0,31.0,31.0,31.0,21.0,31.0,31.0,31.0,21.0
1242,,1,0,1,63.0,,female,D,10,0,C,45.0,45.0,0,Middle_Aged,4,4,2,45.0,45.0,45.0,45.0,63.0,45.0,45.0,45.0,63.0
1243,,2,0,0,10.0,,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,10.0,25.0,25.0,25.0,10.0
1244,,2,0,0,74.0,,male,M,6,1,S,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,74.0,18.0,18.0,18.0,65.0
1245,,2,1,2,65.0,,male,M,6,1,S,49.0,49.0,0,Middle_Aged,1,5,4,49.0,49.0,49.0,49.0,65.0,49.0,49.0,49.0,65.0
1246,,3,1,2,21.0,,female,M,6,1,S,0.0,0.0,0,Baby,3,0,4,0.0,0.0,0.0,0.0,21.0,3.0,3.0,0.0,21.0
1247,,1,0,0,26.0,,male,E,60,0,S,50.0,50.0,0,Middle_Aged,1,5,1,50.0,50.0,50.0,50.0,26.0,50.0,50.0,50.0,26.0
1248,,1,2,0,51.0,,female,C,101,0,S,59.0,59.0,0,Senior_Citizen,4,6,3,59.0,59.0,59.0,59.0,51.0,54.0,54.0,59.0,51.0
1249,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
1250,,3,0,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
1251,,3,1,0,16.0,,female,M,6,1,S,30.0,30.0,0,Adult,4,3,2,30.0,30.0,30.0,30.0,16.0,30.0,30.0,30.0,16.0
1252,,3,8,2,70.0,,male,M,6,1,S,14.0,14.0,0,Teenager,2,1,11,14.0,14.0,14.0,14.0,70.0,14.0,14.0,14.0,65.0
1253,,2,1,1,37.0,,female,M,6,1,C,24.0,24.0,0,Adult,4,2,3,24.0,24.0,24.0,24.0,37.0,24.0,24.0,24.0,37.0
1254,,2,0,0,21.0,,female,M,6,1,S,31.0,31.0,0,Middle_Aged,4,3,1,31.0,31.0,31.0,31.0,21.0,31.0,31.0,31.0,21.0
1255,,3,0,0,9.0,,male,M,6,1,S,27.0,27.0,0,Adult,1,3,1,27.0,27.0,27.0,27.0,9.0,27.0,27.0,27.0,9.0
1256,,1,1,0,55.0,,female,E,50,0,C,25.0,25.0,0,Adult,4,2,2,25.0,25.0,25.0,25.0,55.0,25.0,25.0,25.0,55.0
1257,,3,1,9,70.0,,female,M,6,1,S,28.0,27.0,1,Adult,4,3,11,71.0,28.0,27.0,70.0,70.0,28.0,27.0,59.0,65.0
1258,,3,1,0,14.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,2,23.0,28.0,28.0,23.0,14.0,28.0,28.0,23.0,14.0
1259,,3,0,0,40.0,,female,M,6,1,S,22.0,22.0,0,Adult,3,2,1,22.0,22.0,22.0,22.0,40.0,22.0,22.0,22.0,40.0
1260,,1,0,1,59.0,,female,M,6,1,C,45.0,45.0,0,Middle_Aged,4,4,2,45.0,45.0,45.0,45.0,59.0,45.0,45.0,45.0,59.0
1261,,2,0,0,14.0,,male,M,6,1,C,29.0,29.0,0,Adult,1,3,1,29.0,29.0,29.0,29.0,14.0,29.0,29.0,29.0,14.0
1262,,2,1,0,12.0,,male,M,6,1,S,21.0,21.0,0,Adult,1,2,2,21.0,21.0,21.0,21.0,12.0,21.0,21.0,21.0,12.0
1263,,1,0,0,134.0,,female,E,39,0,C,31.0,31.0,0,Middle_Aged,3,3,1,31.0,31.0,31.0,31.0,134.0,31.0,31.0,31.0,65.0
1264,,1,0,0,0.0,,male,B,52,0,S,49.0,49.0,0,Middle_Aged,1,5,1,49.0,49.0,49.0,49.0,0.0,49.0,49.0,49.0,0.0
1265,,2,0,0,13.0,,male,M,6,1,S,44.0,44.0,0,Middle_Aged,1,4,1,44.0,44.0,44.0,44.0,13.0,44.0,44.0,44.0,13.0
1266,,1,1,1,82.0,,female,A,34,0,S,54.0,54.0,0,Senior_Citizen,4,5,3,54.0,54.0,54.0,54.0,82.0,54.0,54.0,54.0,65.0
1267,,1,0,0,262.0,,female,M,6,1,C,45.0,45.0,0,Middle_Aged,3,4,1,45.0,45.0,45.0,45.0,165.0,45.0,45.0,45.0,65.0
1268,,3,2,0,9.0,,female,M,6,1,S,22.0,22.0,0,Adult,3,2,3,22.0,22.0,22.0,22.0,9.0,22.0,22.0,22.0,9.0
1269,,2,0,0,12.0,,male,M,6,1,S,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,12.0,21.0,21.0,21.0,12.0
1270,,1,0,0,50.0,,male,C,39,0,S,55.0,55.0,0,Senior_Citizen,1,6,1,55.0,55.0,55.0,55.0,50.0,54.0,54.0,55.0,50.0
1271,,3,4,2,31.0,,male,M,6,1,S,5.0,5.0,0,Child,2,0,7,5.0,5.0,5.0,5.0,31.0,5.0,5.0,5.0,31.0
1272,,3,0,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
1273,,3,0,0,8.0,,male,M,6,1,Q,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,8.0,26.0,26.0,26.0,8.0
1274,,3,0,0,14.0,,female,M,6,1,S,28.0,27.0,1,Adult,4,3,1,44.0,28.0,27.0,44.0,14.0,28.0,27.0,44.0,14.0
1275,,3,1,0,16.0,,female,M,6,1,S,19.0,19.0,0,Teenager,4,2,2,19.0,19.0,19.0,19.0,16.0,19.0,19.0,19.0,16.0
1276,,2,0,0,13.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,13.0,28.0,28.0,33.0,13.0
1277,,2,1,2,65.0,,female,M,6,1,S,24.0,24.0,0,Adult,3,2,4,24.0,24.0,24.0,24.0,65.0,24.0,24.0,24.0,65.0
1278,,3,0,0,8.0,,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,8.0,24.0,24.0,24.0,8.0
1279,,2,0,0,13.0,,male,M,6,1,S,57.0,57.0,0,Senior_Citizen,1,6,1,57.0,57.0,57.0,57.0,13.0,54.0,54.0,57.0,13.0
1280,,3,0,0,8.0,,male,M,6,1,Q,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,8.0,21.0,21.0,21.0,8.0
1281,,3,3,1,21.0,,male,M,6,1,S,6.0,6.0,0,Child,2,1,5,6.0,6.0,6.0,6.0,21.0,6.0,6.0,6.0,21.0
1282,,1,0,0,94.0,,male,B,24,0,S,23.0,23.0,0,Adult,1,2,1,23.0,23.0,23.0,23.0,94.0,23.0,23.0,23.0,65.0
1283,,1,0,1,39.0,,female,D,28,0,S,51.0,51.0,0,Senior_Citizen,4,5,2,51.0,51.0,51.0,51.0,39.0,51.0,51.0,51.0,39.0
1284,,3,0,2,20.0,,male,M,6,1,S,13.0,13.0,0,Teenager,2,1,3,13.0,13.0,13.0,13.0,20.0,13.0,13.0,13.0,20.0
1285,,2,0,0,10.0,,male,M,6,1,S,47.0,47.0,0,Middle_Aged,1,5,1,47.0,47.0,47.0,47.0,10.0,47.0,47.0,47.0,10.0
