"IDpol","ClaimAmount"
68113,2758.88
68302,81.31
68273,1128.12
68162,641.71
159432,3027.29
142130,1128.12
41434,4224.35
41513,1752.45
41418,453.58
41713,1128.12
172076,1128.12
22925,264.4
41738,360.43
16948,1128.12
17850,92.99
94073,212.23
17450,1128.12
41422,1206.52
17681,520.32
41455,1128.12
41723,1031.21
41727,1128.12
22925,1128.12
41472,1128.12
41497,388.89
110342,13738.86
110346,878.76
110431,1354.76
41513,78.4
159773,84.86
16948,78.4
23164,208.13
17635,1128.12
160204,1128.12
93409,414.52
99797,1128.12
134303,1128.12
55445,1826.43
168684,1727.02
167190,1128.12
93247,1289.3
128839,1128.12
129088,564.06
93449,544.9
21357,446.45
18735,1128.12
64806,3635.51
55796,1182.79
134319,1128.12
134327,261.55
142665,198.06
136171,58.35
129062,1128.12
149536,1128.12
144421,10214.99
156831,1278.12
147331,1128.12
56096,461.04
169102,4699.73
23172,1128.12
177899,1128.12
141568,1128.12
166370,1128.12
23097,1128.12
85479,373.15
152780,1128.12
132270,1128.12
23018,867.21
133693,1169.61
82118,1444.23
23150,538.15
21357,1272.46
138673,1128.12
166370,1427.01
107480,1128.12
128837,1128.12
55466,481.68
136054,1128.12
178201,1014.29
166651,1128.12
174187,510.52
21222,1128.12
55952,278.16
129047,1128.12
21432,1128.12
134295,1128.12
55610,462.01
55906,5030.82
128252,239.8
55457,1128.12
173878,1399.64
85525,3608.24
55597,106.48
85247,1128.12
114088,1128.12
175691,1128.12
164414,4811.92
56172,1852.38
93240,288.18
56094,1128.12
56165,72.93
85399,5116.5
93212,355.29
114198,1128.12
167789,1128.12
55726,1128.12
36617,493.97
55655,10.23
153558,277.22
163648,510.24
93295,191.63
168241,712.05
167194,1128.12
55984,1128.12
41098,1128.12
56028,3559.23
177650,198.93
169788,1128.12
55722,1128.12
114083,1128.12
176043,1029.35
63225,1128.12
55920,224.01
172719,47.41
55365,685.77
93166,1128.12
83287,1128.12
158780,5091.79
44604,1128.12
126659,15.08
144782,1128.12
44688,88.42
128107,1128.12
44576,67.46
44544,245.81
138274,1128.12
104692,1224.35
44684,1571.64
44654,626.6
44649,564.06
104725,1128.12
104779,1128.12
138177,426.55
44643,1128.12
81178,56.9
104824,321.99
44539,9909.19
44662,10057
133738,1128.12
104860,1115.64
96007,317.36
71502,1128.12
38412,1015.35
71665,1128.12
71252,73.81
71449,50.14
71558,1128.12
99504,505.55
70155,817.11
71367,66.81
71193,564.06
71601,1128.12
96105,1128.12
71571,1080.57
71641,1097.59
96017,65.69
71470,1128.12
71218,1128.12
71215,1128.12
70164,1128.12
71337,1323.17
71200,1128.12
99590,508.73
71356,51.06
96041,1128.12
71297,1128.12
99547,545.16
71345,7260.08
177371,1128.12
71639,1128.12
71595,25152.45
130646,2929.59
24569,50.46
170345,62.91
24445,7083.38
164668,1128.12
135982,2028.7
168854,1128.12
39826,904.17
152446,1128.12
136847,206.23
169580,581.8
165141,564.06
142906,405.76
18869,234.15
79336,1128.12
24313,1491.02
135284,1128.12
178109,1128.12
174790,76.63
24478,1128.12
136858,2198.28
24346,1865.73
63686,1128.12
24388,55.96
20503,2821.16
162294,620
64074,4593.45
59865,1128.12
59975,701.37
60033,1021.81
60164,5639.12
60253,1128.12
60080,6090.15
60160,441.66
59893,2346.47
59963,810.67
59882,1128.12
42042,1128.12
26584,1128.12
59872,1252.25
40883,564.54
138537,1128.12
138498,70.84
41153,4023.06
95632,1128.12
40718,1128.12
40681,132.28
40869,1128.12
40994,1128.12
41175,853.21
40899,1128.12
111264,72.93
41052,1128.12
50312,1128.12
158346,807.45
111377,266.13
171487,8750.57
111240,1634.04
40625,43742.04
177671,688.26
40960,2071.37
40884,647.33
49624,1668.95
41056,2652.61
40866,1128.12
111305,1128.12
40671,1128.12
155038,564.06
41037,1128
82599,1128.12
82569,225.77
72103,376.22
82624,1128.12
82586,1128
105925,1128.12
106086,63.82
100331,1128.12
176394,643.57
106001,120.88
105968,402.06
106126,1128.12
143507,1128.12
106146,1128.12
106146,1128.12
130386,1128.12
106124,1128.12
83007,1128.12
177342,120.43
168912,1128.12
29378,1128.12
34273,2132.54
144824,731.41
29493,1023.89
82977,1128.12
164278,737.49
108115,631.84
82930,832.76
29349,1128.12
69694,1463.08
89740,2522.8
29434,1128.12
169166,1128.12
83076,1128.12
82975,1537.07
89769,1128.12
29543,92.77
29567,1128.12
21773,1128.12
29567,1128.12
29392,21.15
29371,102.72
167671,1128.12
29426,1128.12
138097,1128.12
82970,1128.12
82905,1128.12
129846,1128.12
89683,1284.72
29519,4343.73
29282,1128
38756,2080.35
128860,2738.56
137967,1128.12
38367,1461.34
142435,1128.12
38634,1128.12
38485,508.49
137170,227.14
162806,2812.7
172228,96.96
164077,1196.76
38727,8348.92
38551,1128.12
102395,1128.12
145435,1161.51
146240,1128.12
166038,427.54
73433,2942.63
102552,2376.8
135698,1128.12
17265,1544.32
137211,1128.12
163329,87.05
38369,423.01
102433,1128.12
161083,706.06
135555,1128.12
168277,1128.12
16985,1128.12
173834,1226.37
150686,87.35
134571,1128.12
38729,1128.12
102559,1128.12
38500,2465.44
157052,342.89
108363,6876.8
102583,2873.12
100940,1128.12
100932,688.37
100975,958.83
166702,7142.95
59107,26099.27
74072,75.95
95573,1128.12
59067,1128.12
59279,230.65
34000,956.6
59240,1128.12
59091,1773.88
59197,529.38
95573,1676.95
59230,87.14
59137,1128.12
176532,1529.58
95642,1128.12
95596,87.14
95571,592.52
96453,1128.12
96479,812.48
163278,1128.12
176221,1128.12
176130,1128.12
90081,1128.12
90049,1128.12
65350,1128.12
96156,83.4
160600,1128.12
145850,1128.12
58271,1128.12
58394,629.84
162729,79.06
167979,69.97
170437,31617.92
58409,557.2
141033,1198.15
58258,906.81
125424,29.42
16961,1006.88
58331,1150.69
58319,3492.34
126782,1128.12
141280,775.58
130012,987.44
169016,4045.87
57958,1128.12
164305,1128.12
170918,1128.12
58089,1128.12
58080,1128.12
16962,1128.12
96395,217.39
145899,1128.12
58134,1046.72
133052,73.3
132901,1128.12
96296,560.27
96314,606.27
125579,607.66
58288,294.64
96308,501.94
158989,1046.62
58229,1559.32
129119,1128.12
58271,1128.12
53150,1211.59
102986,89.82
19548,1128.12
57989,124.66
72098,556.15
72218,1636.12
174856,1128.12
173535,1128.12
72329,211.41
77903,1128.12
72096,1128.12
72120,1128.12
72353,1128.12
72230,5281.62
72370,5870.78
72156,7501.11
171116,875.5
172761,1128.12
83970,1128.12
174431,2091.74
72348,1246.21
72194,1128.12
176139,1402.53
145095,1128.12
22913,304.9
87439,1128.12
33739,1120.12
17717,1128.12
33708,913.52
153500,1128.12
105922,1128.12
140615,1128.12
176379,629.24
56728,119.83
173543,1128.12
153309,75.32
96227,1128.12
56647,887.75
146375,1128.12
169471,13.22
149887,1128.12
152172,1128.12
56600,190.03
142599,1128.12
56920,759.01
45558,845.29
154320,1128.12
158001,1128.12
56854,564.06
56685,196.18
170979,1128.12
56940,1128.12
52077,1128.12
163371,1128.12
177941,916.41
56702,1858.81
56726,1128.12
137509,1128.12
149106,1128.12
95806,1210.9
166489,1128.12
45195,1128.12
95926,1128.12
136228,1128.12
156116,1128.12
162749,1401.46
112163,1128.12
147566,1128.12
136736,1128.12
145405,1128.12
56602,1090.1
57005,1405.28
131212,1128.12
64940,1957.19
57042,1128.12
56546,1128.12
112234,1128.12
114849,1283.01
140478,1128.12
56654,1228.3
112378,1096.93
173261,1128.12
175753,1385.03
112375,76.22
56485,75.32
56715,75.32
56999,3771.43
65043,621.54
56648,75.32
56669,1128.12
164488,206.29
114918,2887.94
85790,1128.12
139492,1128.12
177026,398.4
95816,2293.58
95904,1128.12
137249,712.62
172769,457.35
148193,34819.25
56508,1662.03
56813,75.32
149404,110.76
136412,83.85
56729,855.21
21969,1247.73
95837,675.28
142909,75.67
154093,3406.45
20394,795.38
178693,3256.32
155003,1128.12
125345,1128.12
114983,1128.12
151919,1128.12
56456,1128.12
125502,1227.94
112324,75.32
169150,1128.12
165214,1128.12
43357,1128.12
162432,217.52
56589,1128.12
112245,1128.12
112169,1043.57
20012,215.84
112150,1128.12
162394,2188.88
175334,1128.12
112306,1128.12
1180472,1659.58
1179748,5000
1181878,2458.69
1180027,2359.27
1179717,15000
1181678,20000
1180610,6860.21
1180024,67.42
1181044,6860.21
1182379,1500
1183754,912.54
1186480,1905.61
1183925,368.01
1185083,69.5
1181387,3456.07
1182246,2000
1183923,2295.33
1183142,3000
1180802,3359.82
1181567,758.01
1181567,1600
1184117,753.19
1183244,9260.57
1187247,7000
1187001,1977.4
1182150,3800
2270955,26653.54
1182054,11172.1
1182725,1386.94
1183461,179.19
1185427,800
1187281,1500
1181611,80.22
1182029,6514.24
1188085,2767.52
2260141,1500
1180480,2401.17
1183758,72.93
1188708,68700
1187386,1500
1179937,431.21
1186344,794.83
1184756,2357.45
1181191,1580.42
1190499,2200
1189539,10000
1186095,6800
1187105,3402.94
1181960,1524.49
1192667,19836.99
1184881,1100.56
1181332,2612.22
1186778,80.22
1186870,84.42
1183625,1500
1191675,1404.26
1190396,104.42
1193209,2410.96
1188962,104.75
1188962,15000
1196570,1000
1181710,6860.21
2263174,855.11
1189072,350.61
1189072,682.57
1181640,3942.76
1194587,8000
1183146,344.45
1194370,3048.98
1194722,6860.21
1191329,700.41
1193247,1187.05
1194359,2693.59
1186642,1200
1191519,4531.49
1183718,4000
1185616,7040.79
1183506,1565.83
1182106,12000
1191481,2788.16
1191063,1515.36
1187790,2918.12
2264297,4870.11
1191183,22000
1195691,1434.55
1196741,2500
1196150,247.9
1189500,1500
1196114,4436.44
1185755,1500
1180442,1938.94
1180636,4839.91
1180782,374.31
1180318,2494.04
1181182,1083.42
1181191,1736.76
1186565,2269.32
1180905,550.53
1181068,1696.32
1181772,2740.39
1181017,670.72
1181017,3700
1181883,77.29
1181906,357.09
1181716,1008.7
1180713,931.52
1180168,1397.04
1180278,3895.8
1181606,3826.38
1182318,992.65
1181592,453.81
1181523,1568.06
1180892,186.89
1181933,1072.26
1182318,518.54
1181317,4326.29
1181517,1356.46
1181813,74.45
1182977,1834.98
1179878,254.25
1182591,864.51
1183688,2058.06
1182911,1555.4
1184280,245.27
1183462,1866.36
1181119,2094.95
1181656,667.49
1181656,1128.12
1187035,1699.85
1179723,126.72
1182750,456.74
1180812,1942.28
1180594,92.99
1182556,5057.23
1182955,483.82
1185625,1453.86
1183393,558.63
1181394,3091.23
1182908,234.55
1181459,1613.32
1183434,705.02
1182146,69.29
1181183,369
1181329,206
1185818,323.31
1184627,2076.15
1185553,5832.39
1180151,319.06
1182697,1230.47
1186763,80.73
1184887,1833.96
1180898,738.92
1182348,1769.92
1182173,4718.02
2256715,1448.21
1180228,1538.07
1182407,2149.87
1180917,533.94
1182289,990.19
1185579,1836.38
1184330,2556.43
1182717,283.98
1184902,1011.79
1197749,1833.09
1185344,2031.57
1187035,890.58
1181588,1629.43
1181588,1207.31
1182629,1411.27
1188267,1109.44
1185044,80.22
1183887,1258.01
1185972,426.86
1185046,492.32
1185711,651.91
1179933,1129.9
1184712,538.68
1185779,8488.59
1190640,1442.41
1182023,844.07
1187328,1051.83
1185690,69.51
1181949,514.6
2273433,2183.65
1183582,2305.03
1186742,676.76
1180251,1882.49
1182706,65.82
1188146,1415.02
1182958,68.45
1185621,6485.94
1183324,1331.43
1187093,1189.9
1185403,300.53
1182255,1459.16
1180578,752.88
1190521,809.72
1183487,810.64
1183531,100.1
1186266,71.64
1183265,1662.53
1183406,354.2
1185378,2456.22
1182501,100
1182501,1579.74
1188233,1212.29
1182782,678.56
1183308,843.19
1183308,914.69
1193279,869.92
1182246,1596.75
1183751,72.93
1183751,3174.31
1182606,69.5
1182346,989.53
1183043,1602.64
1181498,1139.71
1190157,4666.65
1190504,591.12
1187285,6156.66
1182957,842.87
1185260,271.36
1188784,77.49
1188811,941.48
1184866,1031.46
1184866,564
1180879,1431.8
1181394,1826.59
1188572,1618.31
1198137,1241.95
1185098,1528.49
1183701,295.02
1181191,2295.84
1187414,785.95
1185883,539.97
1188138,9064.65
1183526,1072.48
1184333,1104.67
1185963,1638.33
1186178,1796.65
1187975,1531.8
1188053,1570.49
1188747,1073.24
1183671,2421.14
1186874,211.76
1186184,688.85
1186749,250
1184801,266.2
1196059,337.04
1185363,1886.78
1180131,1048.01
1187063,2191.31
1180781,6734.3
1186931,1806.3
1186191,529.43
1187011,138.76
1186544,597.2
1186839,674.1
1188212,1681.45
1181787,1786.64
1190073,1915.02
1192445,1754.42
1181355,2082.96
1183776,1600.12
1184779,682.82
1195072,1025.55
1193288,76.53
1192821,287.48
1193057,552.56
1191990,1194.92
1188350,2029.35
1189033,507.24
1192485,1384
1187103,2533.26
1187103,80.59
1183626,4043.67
1185417,1271.11
1187092,185.4
1187448,1976.23
1187448,807.98
1186116,1380.65
1188609,1021.76
1186509,1030.26
1193289,269.44
1190198,1030.9
1188815,9691.87
1181616,685.72
1185059,1600.3
1198900,743.45
1195815,235.2
1189839,2233.67
1184801,1016.78
1190267,2449.27
1183102,2548.95
1192325,810.7
1186681,3656.58
1188607,958.58
1189388,1638.42
1183988,480.57
1184803,670.61
1181688,1536
1186078,730.13
1179660,518.48
1193321,522.34
1189149,904.41
1195800,2160.55
1186432,73.66
1180811,121.96
1186435,1958.09
1188710,858.16
1190125,415.16
1189485,974.42
1187587,1354.81
1188755,812.05
1190271,73.66
1188843,1589.55
1186793,2043.12
1186405,709.11
1186570,902.91
1184717,1006.35
1186355,510.08
1181655,695.02
1192041,293.56
1186331,1353.83
1180690,1524.49
1189019,225.38
1189908,1517.46
1190155,498.97
1186988,295.82
1180881,1378.38
1180881,1312.81
1189540,1215.17
1180084,953.36
1185731,1875.66
1189849,907.58
1186191,1522.55
1190181,824.21
1194167,1105.37
1190549,778.5
1184673,1856.66
1182874,792.95
1190533,637.48
1191429,1774.05
1195660,259.16
1186099,3052.42
1188600,1590.36
1188724,1311.04
2279299,76
1195518,2227.07
1191714,290.81
1182288,661.12
1191558,2974.13
1193238,2390.63
1182929,1653.4
1189553,6693.26
2263470,938.97
1182521,354.53
1185177,2920.67
1184773,907.1
1183303,973.9
1185926,349.37
1193561,218.79
1190373,618.97
1186385,180.83
1194416,400
1186525,519.13
1191103,3687.17
1189093,2359.65
1193649,1054.88
1187573,629.49
1180436,2812.8
1190978,559.17
1189586,2653.13
1189471,1202.41
1196428,959.16
1189757,1077.84
1193287,2335.06
1189915,5082.38
1191984,518.73
1186763,1158.01
1187041,1373.66
1187705,391.65
1184151,354.23
1187088,1203.7
1190732,750.78
1192240,265.08
1184690,817.44
1191443,135.84
1190133,2096.75
1187575,1385.33
1189984,769.47
1193425,386.16
1190140,313
1189164,1086.79
1184595,728.26
1189882,617.75
1192268,1908.07
1181688,690.19
1187339,1747.65
1181068,627.01
1184070,3885.28
1194626,373.23
1186172,590.74
1191454,458.81
1186096,589.86
1192305,745.52
1183616,812.35
1187950,664.46
1197195,970.75
1185909,290.22
1192502,298.52
1193836,71.64
1187696,222.06
1196556,65.09
1190808,261.88
1192349,531.18
1197658,2726.83
1187909,75.11
1190826,2508.24
1193328,871.21
1185529,177.08
1185529,69.51
1191415,858.83
2284167,675.09
1185752,825.48
1192374,50.12
1198479,72.96
1197011,30.44
1185529,69.51
1189613,316.22
1182491,480.89
1190098,1549.25
1194627,3715.61
1193181,735.36
1190537,1297.4
1194667,2720.03
1188726,992.1
1196404,280.49
1186800,651.93
1192678,1184.05
1195633,1608.22
1189122,271.04
1185944,899.18
1193471,399.31
1186380,5103.64
1192935,2003.38
1182985,1103.66
1196873,2418.73
1186880,95.36
1196945,1172.06
1184122,69.51
1195911,793.89
1184696,2090.73
2256937,2095.49
1190787,631.82
1196770,71.7
1193090,1414.81
1194042,2476.8
1195722,2096.54
1195354,612
1191136,80.73
1183029,757.41
1195771,701.76
1187905,3533.23
1181896,69.53
1196656,937.21
2265510,2000
1189368,1500
1193818,273.51
1197222,2933.78
1197222,2000
1196753,79.31
1197539,6485.38
1191401,527.71
1187001,180.13
1183746,12479.75
1184648,3800
2258851,1556.66
1198112,3472.76
1198112,1784.52
1192786,4000
1182205,3000
1197859,6000
1187475,382.19
2257814,1536.51
1191486,7000
1196484,4000
1179654,74.45
1192398,7000
2256140,2000
1192698,1874.58
2264398,900
1190234,1500
1196823,9000
2257713,2941.73
1196985,3000
1190233,20000
1198395,9500
1198171,10000
2255842,17000
1191037,827.82
2266729,7000
1198409,6221.14
1186304,7000
2257991,1675.19
2256235,1200
1196753,136.02
1196753,1053.94
1192956,2958.42
2260102,4000
1192677,3000
1182604,1500
1180597,3000
1198313,4000
2262511,2341.37
2262511,1500
2265303,3000
1196769,76.25
2277336,589.13
1198178,1925.26
2262511,135.97
2262511,1500
2262511,19461
2262511,230
1195799,1500
2259799,292.85
2266630,30000
2262511,1500
2262511,10000
1194323,5000
1188815,1500
2266190,100
2262511,2000
1193372,3000
2262846,3000
2268195,9048.72
2277638,99.19
2277638,2000
1196926,4000
2258735,5000
1197306,1263.5
1190233,7000
2266330,7170.57
1198289,1771.45
2269455,4408.34
2269458,9000
2264297,800
2256698,9000
1193290,5846.08
2262511,2898.97
2263634,7000
2262511,109.92
2262511,3000
2255839,2000
2262511,2129.87
2262511,1500
2264207,83.12
2262511,1414.22
2262511,3105.56
2264305,3827.75
2262511,5000
2258245,2439.89
2214260,1500
2264634,71.64
2264634,100
2274647,1415.1
2214310,1500
2262511,10000
2262511,1500
1192483,12000
2280542,5000
2261060,868.77
1196599,500
2285319,6916.04
2269119,1500
2274748,1413.38
2277846,5000
2277846,4000
2267816,6000
2277846,255.48
2277846,25000
1198678,7000
2277883,12138.28
2277883,5000
2262511,8000
2256358,3000
2266671,1000
1197625,71.64
2266292,1911.85
2263159,82.05
2274474,610.58
2270595,3000
2263878,3000
2272293,83.12
2271943,1479.75
2277213,8000
2278977,451.36
2282134,226501.12
2272900,7000
2274440,2643.35
2282134,27000
2277762,1500
2278410,2000
2277762,23000
2268575,2987.42
2261431,40000
2267874,3000
2280862,1363.29
2277399,15000
2277846,4000
2282134,4000
2282095,3000
1190233,1650
2279323,7000
2284683,5000
2262827,3000
2262511,4000
1189505,45000
2285324,2066.8
2257964,8000
2282277,10000
2282199,7000
2262511,1500
2256133,4068.24
2267489,10000
2281588,1985.47
2282134,3000
2272263,1828.47
2272263,10000
2264346,1500
2277846,3000
2256815,3767.15
2275190,10000
2275465,3000
2277329,1500
2256254,2278.45
2285479,208
2277846,1645
2276697,3558.73
2277483,3000
2276339,4288.94
2282134,10000
2283118,1500
2272505,7000
2261311,4000
2281979,500
2282134,10000
2270627,3000
1198789,4000
1198961,91.31
2284679,5000
2282134,1606.47
2277093,3000
2285609,1500
2286775,8750
2284588,20000
2276105,5000
2215280,1500
2271787,1060
2218325,9456.02
2218325,3096.96
2287203,8158.13
2289447,10000
2285428,1500
2282134,10000
2281286,10000
2286775,10000
2288843,293.9
2282238,800
2275925,100
2268451,2432.86
2275719,4000
2220367,2062.47
2284808,673.67
2286775,4000
2260482,10000
2272686,352.94
2268038,5000
2227641,797
2276038,4736.97
2267487,866.24
2227636,72.01
2227636,1500
2286775,15000
2216689,5056.59
2216689,5000
2281718,1172
2286089,5702.58
2216538,1375.88
2220394,2000.72
2216077,15000
2225849,1139.92
2225849,7500
2214952,3309.92
2222159,2500
2216288,4000
2220367,10000
2219665,4126.76
2282504,1651.37
2282229,5000
2220367,3736.49
2285913,1000
2257841,3398.27
2257841,10000
2221842,3900
2227533,7500
2222220,1310.95
2222220,1000
2216168,10000
2223311,3033.6
2286775,1224.95
2281325,6298.71
2227533,7500
2215294,6219.43
2260200,5000
2281509,1394.97
2256787,3521.96
2256787,1500
2222794,2659.39
2227805,1554.34
2282134,1500
2277833,5326.46
2281875,6500
2225154,2259.69
2227533,5000
2231602,18000
2225128,876.35
2225128,200
3234075,10000
2235158,10000
1198476,1080.65
2263296,1387.44
2226904,120000
1190907,1069.41
1190208,1900.26
1195472,155.34
1194018,2310.82
1188670,1718.81
1192979,1668.62
1187371,1914.48
1195607,1683.52
2258597,36.47
1190919,297.45
1195627,801.66
1191039,587.89
2274007,786.4
1195283,792.12
1198293,239.3
1194164,653.87
1193604,1367.51
1186195,563.5
1190984,692.71
1197154,1109.07
1198318,316.58
1191466,2082.96
1190855,548.52
1187860,1555.66
1192430,1557.39
1192699,722.97
1193437,125.07
1186479,1462.7
1193317,2648.3
1183982,905.29
1187689,455.94
1194616,492.82
1193460,78.34
1193007,368.58
1194465,1032.63
1188980,570.82
1198862,1185.02
1197793,2502.02
1188137,1202.75
1184648,338.64
1188844,4916
1188631,1244.55
1185786,203.31
1197169,300.1
3239997,1103.67
2257418,730.63
1185193,4400
1197916,4500
2256061,636.73
1187608,1215.08
1196684,1905.23
1190579,679.69
1188811,420.02
1186738,223.84
1190406,2199.39
1190874,716.71
1197722,1127.64
1186848,905
1196477,1212.03
1197405,188.27
1196471,474.87
1195816,61.16
1197414,78.34
1188137,72.36
1189841,2774.09
1193709,1688.6
