ID,overall,potential,value,wage,nationality,position,age,preferred_foot
240059,58,66,190000,1000,France,LW,20,Right
234941,58,71,220000,4000,England,LB,20,Left
234177,58,75,280000,4000,England,ST,19,Right
244417,58,72,210000,1000,Germany,GK,18,Right
239042,58,65,180000,3000,Saudi Arabia,CM,23,Right
230083,58,72,280000,3000,England,ST,19,Right
242118,58,67,200000,5000,Mexico,RM,21,Right
210119,58,65,130000,1000,Canada,GK,23,Right
225991,58,61,130000,2000,China PR,LB,25,Right
235719,58,70,230000,3000,United States,LW,21,Right
235975,58,69,220000,4000,Saudi Arabia,RM,22,Right
244167,58,67,170000,1000,Poland,CDM,20,Right
240328,58,67,170000,2000,Saudi Arabia,LWB,22,Left
240584,58,70,160000,1000,Netherlands,GK,18,Right
194248,58,58,50000,1000,Korea DPR,CF,36,Right
243913,58,75,260000,1000,Ecuador,ST,18,Right
236234,58,76,250000,1000,Chile,ST,17,Right
239562,58,67,200000,1000,Netherlands,LM,21,Left
241866,58,69,190000,1000,Switzerland,CB,20,Right
182474,58,58,80000,1000,China PR,GK,30,Right
201419,58,61,160000,1000,Republic of Ireland,ST,26,Right
240331,58,69,220000,1000,Guinea Bissau,LS,21,Right
242124,58,58,50000,1000,Japan,CDM,33,Right
242637,58,67,200000,1000,Republic of Ireland,LM,22,Right
219854,58,63,120000,2000,England,GK,24,Left
231630,58,64,170000,1000,England,CAM,19,Right
233678,58,66,160000,1000,Japan,CB,23,Right
239566,58,68,170000,1000,Germany,CDM,19,Right
242638,58,68,200000,1000,Republic of Ireland,RM,22,Right
244942,58,68,210000,1000,Iceland,ST,20,Left
245454,58,59,120000,1000,Gabon,LB,26,Left
228047,58,68,210000,2000,China PR,RM,21,Right
244688,58,63,140000,1000,France,CB,24,Right
242385,58,76,250000,4000,England,ST,17,Right
229586,58,70,180000,1000,Spain,GK,21,Right
205267,58,64,130000,1000,Mexico,GK,25,Right
222931,58,69,190000,1000,Northern Ireland,LB,22,Left
232403,58,68,180000,1000,Colombia,LB,21,Left
228052,58,65,180000,2000,China PR,ST,20,Right
244692,58,73,250000,1000,Denmark,CM,17,Right
243669,58,73,260000,4000,England,ST,18,Left
243670,58,71,230000,4000,England,CM,18,Right
233687,58,74,240000,2000,England,CB,18,Right
242391,58,66,140000,1000,France,GK,22,Right
246234,58,67,190000,1000,Mexico,LM,19,Left
233948,58,64,180000,2000,China PR,LM,20,Right
241884,58,70,190000,1000,Japan,LWB,19,Left
176860,58,58,10000,1000,Sweden,GK,37,Right
245724,58,66,190000,2000,Mexico,LM,20,Left
225245,58,69,220000,1000,Republic of Ireland,ST,21,Right
244957,58,70,190000,1000,Colombia,LB,19,Right
245214,58,64,170000,1000,Colombia,CM,23,Right
210911,58,60,130000,2000,Saudi Arabia,CDM,26,Right
229087,58,64,150000,1000,England,RB,21,Right
237279,58,66,190000,1000,Canada,CM,20,Right
237535,58,74,270000,1000,Japan,CM,19,Right
237536,58,72,260000,1000,Turkey,CM,18,Right
228577,58,69,220000,1000,England,CM,21,Right
224482,58,66,160000,1000,Denmark,RB,23,Right
233442,58,74,240000,4000,England,RB,19,Right
239330,58,71,250000,3000,Germany,RM,20,Left
242658,58,66,160000,1000,Sweden,LB,22,Right
229347,58,71,250000,1000,England,RM,20,Right
232675,58,71,220000,3000,Saudi Arabia,CB,21,Left
190179,58,61,110000,2000,Wales,GK,27,Right
239332,58,73,270000,2000,Germany,CAM,19,Right
243174,58,58,130000,1000,Korea Republic,RM,27,Right
243943,58,71,210000,1000,Spain,CM,17,Right
193512,58,59,100000,1000,Czech Republic,GK,27,Right
245481,58,71,220000,2000,Saudi Arabia,RB,20,Right
244458,58,67,150000,1000,Germany,GK,21,Right
245994,58,76,250000,2000,France,CAM,17,Left
242411,58,78,260000,1000,Italy,CM,18,Right
240620,58,66,190000,1000,France,ST,20,Right
233197,58,65,180000,2000,China PR,ST,23,Right
236525,58,60,130000,1000,Australia,CB,24,Left
246253,58,69,210000,1000,Russia,LM,19,Right
243950,58,59,150000,1000,France,RW,25,Right
245230,58,71,180000,1000,Austria,GK,18,Right
244975,58,64,130000,1000,France,GK,23,Right
230896,58,69,190000,2000,England,RB,21,Right
241649,58,62,120000,1000,Sweden,GK,26,Right
225778,58,72,250000,1000,England,LB,20,Left
236530,58,72,270000,3000,England,LDM,19,Left
242162,58,70,210000,1000,Norway,RW,18,Right
243442,58,76,230000,1000,Austria,RCB,17,Right
224499,58,67,170000,1000,England,RB,21,Right
228596,58,67,200000,1000,Albania,CAM,20,Right
231924,58,73,250000,3000,England,CB,21,Left
244212,58,64,150000,1000,Poland,CDM,23,Right
243701,58,70,200000,1000,Denmark,RCB,20,Right
244725,58,70,210000,1000,Netherlands,CM,18,Right
176631,58,58,10000,1000,Sweden,GK,37,Right
243959,58,76,240000,1000,Germany,CB,18,Right
183031,58,58,50000,2000,China PR,GK,34,Right
232696,58,58,140000,1000,Japan,LM,26,Right
235768,58,68,210000,1000,Chile,RW,20,Right
244728,58,72,250000,1000,Netherlands,CAM,16,Right
237305,58,62,120000,1000,United States,GK,24,Right
242169,58,60,130000,1000,Sweden,LB,24,Right
243449,58,73,250000,2000,France,CB,19,Right
231674,58,59,120000,1000,Republic of Ireland,LB,26,Left
212475,58,64,170000,2000,Mexico,RM,23,Right
241915,58,65,180000,1000,Norway,CM,21,Right
236796,58,71,220000,1000,Germany,CB,20,Right
242428,58,78,260000,1000,Japan,CM,18,Right
243964,58,63,170000,1000,England,ST,25,Right
28157,58,58,10000,1000,Netherlands,GK,40,Right
231933,58,60,0,0,India,CDM,26,Right
233725,58,66,140000,1000,Netherlands,GK,19,Right
235261,58,65,150000,1000,Croatia,CB,22,Right
235773,58,66,160000,1000,Antigua & Barbuda,RB,20,Right
241918,58,63,170000,1000,Norway,ST,23,Right
231935,58,68,160000,1000,Russia,GK,21,Right
244735,58,64,170000,1000,France,CM,23,Left
232704,57,72,210000,1000,Japan,LCB,20,Right
236800,57,78,240000,1000,Colombia,LS,19,Right
242688,57,77,190000,1000,Colombia,CDM,18,Right
242433,57,75,220000,1000,Germany,CF,18,Left
242689,57,65,110000,1000,Colombia,GK,22,Right
226818,57,70,180000,1000,United States,CB,22,Left
231939,57,67,150000,1000,Korea Republic,CB,21,Right
242947,57,76,220000,3000,Germany,ST,18,Left
245763,57,67,140000,1000,France,RB,20,Right
221956,57,67,150000,1000,Austria,CDM,21,Left
230149,57,64,120000,1000,England,LB,21,Left
233221,57,74,200000,1000,Colombia,RB,20,Right
242694,57,73,230000,1000,Japan,CAM,20,Right
237831,57,72,230000,1000,Netherlands,RM,20,Right
244999,57,69,150000,2000,Germany,CB,18,Right
237576,57,65,110000,1000,Argentina,GK,23,Right
238602,57,75,220000,3000,Scotland,CM,19,Right
244746,57,79,190000,1000,France,GK,17,Left
234251,57,69,170000,4000,England,LM,18,Right
241419,57,78,220000,3000,England,CM,17,Left
184843,57,57,80000,2000,England,CB,28,Right
232460,57,64,130000,1000,Japan,CB,20,Left
245004,57,65,130000,1000,France,CM,21,Right
245516,57,70,180000,2000,Saudi Arabia,CB,20,Right
245517,57,66,140000,2000,Saudi Arabia,CDM,20,Right
245007,57,64,110000,1000,Italy,GK,22,Right
240400,57,72,230000,1000,Italy,ST,20,Right
242192,57,57,80000,1000,Colombia,CB,30,Right
242449,57,69,190000,1000,Colombia,RM,20,Right
243217,57,60,130000,1000,Korea Republic,CM,25,Right
234258,57,73,200000,3000,England,LB,20,Left
245523,57,73,220000,1000,Saudi Arabia,CAM,19,Left
234261,57,64,130000,4000,England,CB,20,Right
239125,57,76,220000,1000,Norway,ST,18,Right
245781,57,67,150000,1000,Colombia,LCB,20,Right
226838,57,58,80000,2000,China PR,GK,28,Right
242198,57,63,150000,1000,Sweden,ST,21,Right
246294,57,67,170000,1000,Mexico,RW,21,Right
11800,57,57,10000,1000,England,GK,36,Left
246297,57,69,170000,1000,France,CAM,18,Right
241434,57,70,160000,3000,England,RB,18,Right
243482,57,79,210000,1000,Argentina,CB,18,Right
246042,57,67,170000,1000,Mexico,CM,20,Right
220187,57,63,140000,2000,England,ST,22,Right
245019,57,71,200000,3000,England,CB,19,Right
246299,57,67,150000,1000,France,CDM,20,Left
244508,57,76,220000,2000,Germany,ST,18,Right
245276,57,71,190000,2000,Saudi Arabia,GK,20,Right
245788,57,72,200000,1000,England,CB,19,Right
246300,57,73,200000,1000,Colombia,CB,19,Right
240669,57,77,190000,2000,Germany,CDM,18,Right
230942,57,68,160000,6000,England,CB,20,Right
245536,57,70,200000,1000,Italy,CF,19,Right
246305,57,72,190000,1000,Argentina,CDM,18,Right
241954,57,69,190000,2000,Saudi Arabia,ST,20,Right
223011,57,64,110000,1000,France,GK,24,Right
243235,57,68,160000,1000,Cameroon,RB,20,Right
233252,57,68,140000,1000,Colombia,GK,21,Right
242468,57,63,140000,1000,Colombia,RM,23,Right
224550,57,61,110000,1000,China PR,LCB,23,Right
242728,57,66,160000,1000,England,CAM,22,Right
229674,57,63,140000,2000,England,RM,23,Right
239146,57,73,220000,1000,United States,LM,19,Left
228139,57,62,140000,1000,United States,CM,25,Right
244011,57,70,150000,1000,Germany,GK,18,Right
244780,57,65,130000,1000,Italy,LB,21,Left
245804,57,76,220000,1000,Turkey,ST,18,Right
246316,57,64,150000,1000,Japan,CF,21,Right
244013,57,68,180000,1000,Germany,LM,20,Left
227630,57,72,230000,2000,England,LM,20,Right
243502,57,65,120000,1000,Poland,GK,20,Right
237615,57,58,80000,2000,Italy,GK,30,Right
202800,57,59,100000,1000,Republic of Ireland,LCM,27,Right
245553,57,74,210000,1000,Scotland,ST,17,Right
235058,57,67,140000,3000,Saudi Arabia,LB,21,Left
244275,57,80,230000,3000,England,LM,18,Left
243764,57,80,230000,1000,Republic of Ireland,LM,17,Left
220981,57,60,110000,1000,Sweden,LWB,25,Left
225845,57,69,140000,1000,Chile,GK,19,Right
239926,57,65,150000,2000,Denmark,CM,21,Left
227895,57,66,160000,1000,Canada,LM,21,Right
239927,57,67,120000,1000,Denmark,GK,19,Right
199480,57,57,100000,1000,Republic of Ireland,RCM,30,Right
242488,57,66,160000,1000,Colombia,LW,21,Right
245816,57,68,170000,1000,Poland,ST,18,Right
226105,57,65,160000,5000,Scotland,ST,21,Left
234297,57,67,170000,1000,Finland,LCM,21,Right
245049,57,64,150000,1000,Colombia,ST,23,Right
243258,57,72,190000,2000,England,CB,18,Right
243259,57,70,160000,2000,England,LB,18,Left
243260,57,70,160000,1000,Belgium,GK,19,Right
246077,57,61,140000,1000,England,ST,24,Left
232767,57,67,150000,2000,Argentina,CDM,21,Right
234815,57,68,160000,1000,France,CB,21,Right
246335,57,78,230000,1000,Argentina,CM,18,Right
235072,57,60,110000,1000,Republic of Ireland,LWB,26,Left
240192,57,65,110000,1000,Norway,GK,22,Left
236358,57,75,210000,3000,Republic of Ireland,CAM,18,Right
245318,57,69,180000,2000,Turkey,CM,20,Right
226120,57,62,100000,1000,Netherlands,GK,23,Right
243273,57,74,220000,1000,Saudi Arabia,RM,19,Left
244042,57,75,220000,2000,Senegal,ST,18,Right
232267,57,59,110000,2000,China PR,LWB,25,Right
208460,57,62,100000,1000,England,GK,24,Right
233804,57,74,220000,3000,England,RCM,19,Right
242252,57,65,110000,1000,Norway,GK,22,Right
237645,57,71,230000,1000,Colombia,ST,20,Right
241997,57,65,150000,2000,China PR,ST,23,Right
203598,57,60,130000,2000,England,ST,25,Right
244558,57,75,190000,1000,Mexico,RB,18,Right
245070,57,70,160000,1000,England,CB,18,Right
240208,57,58,120000,2000,England,ST,27,Left
244048,57,72,220000,1000,Germany,LM,19,Right
244816,57,67,140000,1000,Serbia,LB,20,Left
243281,57,70,160000,3000,England,CB,18,Right
245329,57,67,140000,1000,Sweden,RCB,19,Right
246353,57,69,160000,1000,Netherlands,CAM,17,Right
246609,57,72,220000,1000,Argentina,CM,19,Right
165458,57,57,40000,1000,Republic of Ireland,RCB,33,Left
236882,57,71,230000,2000,Spain,LW,21,Right
239698,57,68,180000,1000,Germany,ST,20,Right
244306,57,78,210000,1000,England,CB,17,Right
245074,57,66,120000,1000,Korea Republic,GK,22,Right
234324,57,67,130000,2000,England,GK,20,Right
237652,57,72,230000,1000,Colombia,LM,20,Left
241236,57,75,220000,3000,England,ST,18,Right
243540,57,76,200000,2000,France,CB,19,Right
239445,57,70,190000,1000,England,LM,19,Right
239958,57,65,150000,1000,Netherlands,CM,20,Right
238167,57,70,160000,1000,Netherlands,GK,20,Right
242007,57,67,140000,2000,Republic of Ireland,RB,20,Right
233048,57,76,210000,6000,England,CM,18,Right
228953,57,61,130000,1000,Sweden,CM,21,Right
236890,57,74,220000,1000,Australia,RM,19,Right
237659,57,68,150000,1000,Philippines,LB,19,Left
238171,57,67,170000,1000,Australia,CM,20,Right
232540,57,62,120000,1000,Japan,LB,24,Left
244060,57,66,160000,1000,Germany,ST,19,Right
244830,57,70,170000,1000,Mexico,RB,19,Right
162911,57,57,30000,2000,England,RB,34,Right
244831,57,67,170000,1000,Mexico,RM,21,Right
244320,57,66,120000,1000,Germany,GK,20,Right
245088,57,66,120000,2000,Saudi Arabia,GK,22,Right
246112,57,76,210000,2000,France,CAM,18,Right
238177,57,77,210000,1000,England,CM,18,Right
244065,57,72,230000,1000,France,ST,20,Right
242531,57,75,200000,1000,Norway,LCM,16,Right
244067,57,74,190000,1000,France,CB,18,Right
233060,57,70,200000,2000,Saudi Arabia,CAM,20,Right
244580,57,67,170000,3000,Mexico,CM,20,Right
225382,57,57,110000,1000,France,ST,28,Right
231526,57,69,190000,3000,Congo,LM,21,Right
237926,57,72,190000,1000,Republic of Ireland,RCB,18,Right
245606,57,78,230000,1000,Turkey,LM,18,Left
237929,57,66,130000,1000,England,LB,19,Left
241259,57,57,110000,2000,China PR,RM,27,Right
245355,57,69,160000,1000,Turkey,CB,19,Right
227948,57,65,130000,1000,Republic of Ireland,RCB,22,Right
235884,57,69,160000,1000,Sweden,LB,19,Left
244076,57,70,200000,1000,Germany,ST,19,Right
237933,57,75,190000,2000,England,LB,18,Left
244077,57,74,190000,1000,Germany,CDM,18,Right
224622,57,57,70000,2000,China PR,GK,28,Right
225134,57,70,160000,1000,England,GK,20,Right
234095,57,65,160000,2000,Ivory Coast,ST,21,Left
237423,57,69,190000,2000,England,ST,20,Right
239729,57,60,110000,1000,Poland,RB,25,Right
220530,57,67,130000,3000,England,GK,21,Right
233842,57,71,230000,1000,Colombia,CAM,21,Right
239474,57,69,170000,1000,Chile,CF,18,Right
223091,57,68,150000,1000,Republic of Ireland,LB,22,Left
234611,57,64,110000,1000,France,GK,21,Right
245363,57,74,220000,1000,Netherlands,ST,18,Right
239989,57,70,180000,1000,Guyana,CB,20,Right
245365,57,71,210000,1000,Netherlands,CAM,17,Right
237430,57,63,100000,1000,Japan,GK,24,Right
240502,57,66,140000,1000,Turkey,RB,20,Right
22391,57,57,40000,1000,Republic of Ireland,ST,36,Right
193911,57,57,0,0,India,,31,Right
194679,57,58,80000,1000,England,GK,27,Right
237176,57,77,170000,1000,England,GK,18,Right
239480,57,68,170000,1000,Germany,LM,19,Left
239736,57,67,130000,1000,Mexico,GK,22,Left
235897,57,66,160000,2000,Saudi Arabia,LM,22,Right
226429,57,71,230000,4000,Scotland,CAM,20,Right
242558,57,69,190000,3000,Saudi Arabia,ST,20,Right
227967,57,61,100000,1000,China PR,GK,25,Right
234111,57,77,210000,1000,Scotland,CAM,18,Right
241279,57,75,220000,1000,Sweden,RM,19,Right
242047,57,71,230000,3000,Saudi Arabia,LM,20,Right
243583,57,60,130000,1000,France,LM,25,Right
222848,57,65,150000,1000,Wales,ST,22,Right
240768,57,69,180000,1000,England,CM,19,Left
241024,57,68,180000,2000,Argentina,RB,21,Right
245376,57,72,210000,1000,Poland,CAM,17,Right
245632,57,74,170000,1000,Spain,GK,17,Left
246400,57,62,140000,1000,Republic of Ireland,RM,21,Right
240514,57,70,160000,1000,England,GK,19,Right
243842,57,65,150000,1000,Scotland,RM,21,Left
245379,57,80,230000,3000,Switzerland,ST,17,Right
237188,57,71,170000,1000,England,GK,18,Right
244612,57,71,200000,1000,Mexico,RB,19,Right
213893,57,65,130000,2000,England,CB,24,Right
224645,57,63,140000,2000,China PR,RM,22,Right
232325,57,69,160000,3000,Saudi Arabia,RB,20,Right
232837,57,69,160000,1000,Sweden,CB,20,Right
236677,57,72,200000,1000,Chile,CB,19,Right
231046,57,65,120000,1000,England,GK,21,Right
240262,57,67,170000,1000,Australia,CM,20,Right
234631,57,66,160000,1000,Denmark,ST,21,Right
244104,57,62,140000,1000,Germany,ST,24,Right
244616,57,78,230000,2000,Mexico,RW,18,Right
246408,57,65,150000,1000,Belgium,CM,19,Left
240777,57,73,200000,3000,Italy,LB,19,Left
243593,57,69,180000,2000,France,CAM,19,Right
231562,57,57,40000,1000,Colombia,GK,34,Right
242061,57,69,150000,1000,Japan,LB,18,Left
2702,57,57,30000,1000,England,LM,39,Left
234894,57,76,220000,1000,Norway,CM,19,Left
237710,57,71,220000,1000,England,ST,19,Right
232335,57,65,150000,3000,Saudi Arabia,CM,23,Left
242319,57,68,160000,2000,Germany,CDM,20,Right
241296,57,66,140000,1000,China PR,CB,24,Right
232081,57,62,140000,1000,Canada,RM,23,Right
239762,57,65,130000,1000,Slovakia,LB,22,Left
242322,57,65,150000,1000,England,RM,22,Right
223379,57,64,150000,1000,Sweden,LM,23,Right
221588,57,57,0,0,India,CB,28,Right
229269,57,67,170000,1000,England,CM,21,Right
240533,57,67,170000,2000,Switzerland,ST,21,Right
226454,57,69,160000,4000,Northern Ireland,CB,21,Right
239510,57,68,140000,1000,Germany,GK,21,Right
240535,57,76,200000,1000,England,CM,17,Left
246423,57,73,210000,1000,Argentina,LW,18,Left
233368,57,75,220000,4000,England,ST,18,Right
231065,57,67,170000,1000,New Zealand,ST,20,Right
229274,57,67,130000,1000,Wales,GK,20,Right
243354,57,65,150000,1000,Germany,LM,20,Right
155547,57,57,60000,1000,Denmark,GK,32,Right
241307,57,57,80000,2000,China PR,LB,28,Left
244379,57,66,140000,1000,Ukraine,CDM,20,Right
224413,57,60,130000,1000,Colombia,LB,25,Right
246429,57,69,150000,1000,Netherlands,LB,18,Left
237470,57,69,160000,1000,Republic of Ireland,CB,20,Right
213151,57,63,120000,1000,England,RB,22,Right
228255,57,68,140000,1000,France,GK,21,Right
228767,57,73,230000,1000,Scotland,CM,20,Right
230815,57,70,180000,1000,Sierra Leone,RB,20,Right
233375,57,69,160000,1000,Republic of Ireland,LB,20,Left
246431,57,73,220000,4000,Italy,LW,19,Right
241314,57,65,110000,2000,China PR,GK,22,Right
208291,57,67,170000,1000,England,LM,22,Right
213667,57,64,120000,2000,England,CB,22,Right
235939,57,66,140000,1000,Turkey,LB,20,Left
242596,57,67,140000,1000,United States,RB,21,Right
239781,57,68,180000,1000,Denmark,LM,20,Right
245413,57,73,220000,2000,Saudi Arabia,LM,19,Left
237479,57,70,190000,3000,England,CM,19,Right
223912,57,69,160000,4000,England,CB,20,Right
245416,57,70,180000,3000,Saudi Arabia,RB,20,Right
222121,57,63,140000,2000,China PR,RM,22,Left
228009,57,62,140000,1000,Korea Republic,CAM,24,Right
232362,57,66,160000,1000,Netherlands,CM,22,Right
236459,57,59,100000,1000,Poland,RB,24,Right
244141,57,73,210000,1000,France,CM,18,Left
239534,57,71,200000,2000,Denmark,RB,20,Right
242862,57,64,150000,3000,Saudi Arabia,RM,21,Right
245167,57,63,0,0,India,,23,Left
242352,57,70,160000,2000,Saudi Arabia,GK,21,Right
244400,57,68,180000,1000,Switzerland,ST,22,Right
232113,57,57,80000,1000,Colombia,LB,29,Left
228018,57,66,160000,2000,China PR,LM,22,Right
240562,57,77,200000,1000,England,CM,16,Right
231603,57,67,140000,1000,Australia,RB,22,Right
231859,57,62,100000,1000,United States,GK,26,Right
246452,57,70,160000,1000,France,CB,18,Right
220853,57,68,160000,1000,Australia,RM,21,Right
239797,57,65,110000,1000,United States,GK,24,Right
242613,57,71,200000,1000,Chile,LB,20,Left
245173,57,70,170000,2000,Mexico,CB,19,Right
245685,57,73,210000,1000,Finland,CAM,18,Left
243894,57,64,140000,2000,Switzerland,LCM,24,Right
233655,57,70,200000,4000,Northern Ireland,CAM,20,Left
243895,57,66,160000,2000,Liechtenstein,RM,22,Right
244407,57,74,210000,2000,Spain,CM,18,Right
235704,57,72,210000,1000,Republic of Ireland,CB,20,Left
242104,57,62,140000,1000,Bosnia Herzegovina,CM,25,Right
213690,57,65,150000,1000,England,CM,22,Left
229050,57,71,200000,5000,Denmark,RWB,20,Right
234682,57,65,130000,1000,Kosovo,RB,23,Right
239546,57,68,140000,1000,Belgium,GK,20,Right
244922,57,68,160000,1000,Italy,LB,20,Left
231356,57,66,140000,1000,Australia,RWB,21,Right
232893,57,57,10000,1000,Japan,CB,36,Right
241342,57,64,150000,3000,China PR,ST,23,Right
228799,57,67,160000,1000,Denmark,CM,22,Right
231615,57,72,230000,4000,England,RM,20,Right
243647,57,66,120000,1000,Turkey,GK,20,Right
234944,57,63,140000,1000,Germany,RM,23,Right
246464,57,68,140000,2000,Germany,GK,20,Right
186305,57,57,100000,1000,Mexico,LM,29,Left
225986,57,66,160000,1000,England,RM,20,Right
236994,57,65,150000,1000,Mexico,CAM,22,Right
245698,57,74,190000,2000,Mexico,RB,18,Right
240068,57,67,170000,3000,Saudi Arabia,LM,22,Left
240580,57,73,220000,1000,Australia,ST,19,Right
244932,57,75,210000,2000,Mexico,LM,18,Right
242117,57,68,180000,4000,Saudi Arabia,RS,21,Right
243141,57,64,120000,1000,Bosnia Herzegovina,LB,22,Left
212167,57,65,160000,2000,England,RS,21,Right
233161,57,66,160000,1000,Korea Republic,ST,21,Right
240329,57,77,220000,2000,Germany,CAM,19,Right
245449,57,62,140000,1000,Japan,RM,22,Right
240074,57,66,160000,1000,Belgium,ST,21,Right
240586,57,68,160000,4000,Saudi Arabia,CB,22,Right
235979,57,67,160000,1000,Chile,LW,19,Right
244683,57,61,140000,1000,Croatia,ST,23,Right
236748,57,58,100000,1000,Norway,LB,27,Left
241356,57,69,160000,2000,England,CB,19,Right
227278,57,65,150000,1000,Sweden,CM,20,Right
